order_id,customer_id,order_date,order_total,payment_method
2326500581,24308515,25-02-2025,699.45,Credit
9543126726,24308515,26-02-2025,2520.83,Cash
4910060567,24323106,27-02-2025,3151.21,Credit
5626888972,24323106,28-02-2025,866.92,Credit
884327245,24337950,01-03-2025,2116.49,Credit
6011117738,24337950,02-03-2025,2539.66,Credit
9257313140,24337950,03-03-2025,726.41,Cash
962864152,24357425,04-03-2025,1662.02,Credit
6048321120,24357425,05-03-2025,3163.12,Credit
2826150539,24456825,06-03-2025,2121.58,Credit
3532186218,24456825,07-03-2025,3201.86,Cash
3812396179,24496983,08-03-2025,1445.54,Credit
6006693867,24496983,09-03-2025,1371.17,Credit
155295996,24517523,10-03-2025,4190.02,Cash
39405769,24621386,11-03-2025,941.25,Credit
768283559,24621386,12-03-2025,1780.68,Cash
2327587597,24621386,13-03-2025,2167.31,Credit
9430475133,24621386,14-03-2025,4145.1,Cash
752185231,24633671,15-03-2025,1091.67,Cash
6874299189,24633671,16-03-2025,4027.29,Credit
1677502866,24644542,17-03-2025,83.18,Credit
2463627380,24644542,18-03-2025,2378.62,Credit
5376218500,24644542,19-03-2025,888.16,Credit
3503438244,24745800,20-03-2025,3086.21,Cash
1837574319,24821281,21-03-2025,959.01,Credit
3062145702,24821281,22-03-2025,3288.07,Credit
5110274761,24821281,23-03-2025,3728.79,Cash
5956863364,24821281,24-03-2025,918.58,Cash
6798775600,24845814,25-03-2025,3645.18,Cash
7200105089,24845814,26-03-2025,1613.85,Credit
9171564499,24896263,27-03-2025,3112.29,Credit
1884811437,24988999,28-03-2025,665.98,Credit
923659418,25081012,29-03-2025,2700.37,Cash
7812364366,25081012,30-03-2025,4225.96,Cash
168804744,25128143,31-03-2025,3450.59,Credit
776120140,25128143,01-04-2025,430.41,Credit
2819953077,25128143,02-04-2025,1887.33,Cash
3490816523,25128143,03-04-2025,4284.99,Credit
6096787440,25128143,04-04-2025,2294.77,Credit
7517620171,25128143,05-04-2025,1996.94,Cash
8091143423,25128143,06-04-2025,3293.8,Credit
881367843,25221501,07-04-2025,1830.88,Cash
8257370396,25221501,08-04-2025,160.07,Credit
231328814,25287111,09-04-2025,2506.93,Cash
4942714391,25294147,10-04-2025,3427.02,Credit
969705468,25447967,11-04-2025,1772.45,Credit
2485242479,25526479,12-04-2025,3732.99,Cash
7389054351,25585013,13-04-2025,3840.78,Cash
7745364283,25585013,14-04-2025,722.02,Cash
8350353728,25585013,15-04-2025,2516.08,Cash
711316410,25587553,16-04-2025,2027.04,Cash
4829897426,25587553,17-04-2025,1546.87,Cash
5350760367,25587553,18-04-2025,3300.67,Credit
2676353168,25595836,19-04-2025,3310.03,Cash
6494708839,25595836,20-04-2025,2789.77,Cash
1163798451,25641500,21-04-2025,2383.88,Cash
1577703194,25641500,22-04-2025,1072.62,Credit
2272882287,25641500,23-04-2025,3442.64,Credit
1806563605,25659794,24-04-2025,5747.38,Cash
1719134546,25665997,25-04-2025,1306.86,Credit
8316192789,25706121,26-04-2025,2422.14,Cash
8337948336,25706121,27-04-2025,4230.25,Cash
1461604569,25713335,28-04-2025,3604.01,Credit
8162867215,25713335,29-04-2025,1564.84,Credit
530588807,25722990,30-04-2025,2352.13,Cash
4354264440,25722990,01-05-2025,1607.15,Cash
8621732366,25722990,01-01-2025,4527.28,Credit
9183435457,25722990,02-01-2025,2131.39,Credit
856799416,25770577,03-01-2025,439.98,Cash
2581584982,25770577,04-01-2025,2315.9,Credit
9039495201,25770577,05-01-2025,1258.39,Credit
1696936610,25795941,06-01-2025,1983.84,Cash
3620570172,25829710,07-01-2025,422.87,Credit
3777009463,25829710,08-01-2025,264.89,Cash
8664447334,25829710,09-01-2025,3712.65,Cash
9584857115,25829710,10-01-2025,2825.52,Credit
7119397338,25850478,11-01-2025,874.78,Cash
9957728938,25915909,12-01-2025,1445.95,Credit
8227348656,25977417,13-01-2025,3738.11,Credit
9704671447,25977417,14-01-2025,3530.03,Cash
2483843748,26040510,15-01-2025,1692.9,Cash
5056125341,26040510,16-01-2025,3503.97,Cash
8226034341,26040510,17-01-2025,1480.31,Cash
7938126128,26199489,18-01-2025,877.89,Credit
8195544338,26199489,19-01-2025,845.71,Cash
3554645781,26227445,20-01-2025,2108.47,Credit
5008998072,26245432,21-01-2025,4861.34,Cash
8285547588,26245432,22-01-2025,909.66,Credit
6309784337,26250082,23-01-2025,1905.92,Credit
576571858,26285589,24-01-2025,4080.28,Credit
5970759669,26285589,25-01-2025,3168.87,Credit
6239453389,26285589,26-01-2025,2424.72,Cash
7292898570,26285589,27-01-2025,2532.09,Cash
7513290139,26285589,28-01-2025,1758.17,Cash
7763036477,26285589,29-01-2025,4277.29,Cash
8732395640,26285589,30-01-2025,671.55,Credit
1633238374,26303194,31-01-2025,539.92,Credit
5521682945,26303194,01-02-2025,2548.33,Cash
6727230123,26303194,02-02-2025,1806.96,Cash
9258876870,26303194,03-02-2025,1155.09,Cash
7357811417,26364643,04-02-2025,5692.84,Credit
1312767771,26412689,05-02-2025,2147.13,Cash
2840314717,26432512,06-02-2025,1825.16,Cash
807167715,26521850,07-02-2025,951.27,Credit
4864829217,26521850,08-02-2025,144.19,Credit
5003387344,26592009,09-02-2025,2475.69,Cash
460625201,26716400,10-02-2025,3070.55,Credit
7064377287,26716400,11-02-2025,328.51,Cash
3773972929,26752630,12-02-2025,297.68,Credit
8116880443,26752630,13-02-2025,3628.41,Credit
8183959589,26752630,14-02-2025,299.27,Cash
299059193,26805477,15-02-2025,1520.7,Credit
2503209946,26844216,16-02-2025,1069.03,Cash
2793638565,26844216,17-02-2025,2375.75,Credit
6124624375,26844216,18-02-2025,2750.43,Cash
7198169379,26844216,19-02-2025,865.68,Credit
9421270813,26844216,20-02-2025,2787.46,Cash
6264003424,26863280,21-02-2025,517.03,Credit
7465280557,26863280,22-02-2025,3881.99,Cash
101816977,26903313,23-02-2025,3486.1,Cash
2715027145,26903313,24-02-2025,1301.38,Cash
6801124715,26912171,25-02-2025,697.53,Credit
8025728977,26912171,26-02-2025,2971.34,Credit
773335066,26935187,27-02-2025,2980.84,Credit
3239722852,26935187,28-02-2025,4981.57,Credit
9300178512,26936578,01-03-2025,1204.48,Cash
3618712852,27049432,02-03-2025,3254.15,Cash
6772651293,27049432,03-03-2025,1303.9,Credit
9938820107,27304727,04-03-2025,3090.23,Cash
1142626566,27304827,05-03-2025,1294.71,Cash
4813038298,27304827,06-03-2025,4047.69,Credit
5004073261,27304827,07-03-2025,1228.31,Cash
1814491335,27336589,08-03-2025,3762.92,Cash
5056583192,27336589,09-03-2025,61.79,Cash
9506078962,27336589,10-03-2025,1267.45,Credit
6546999829,27381533,11-03-2025,4712.89,Cash
8424478165,27416314,12-03-2025,230.58,Cash
140980199,27504517,13-03-2025,769.7,Credit
7361971676,27504517,14-03-2025,532.57,Credit
7491420331,27504517,15-03-2025,1567.06,Cash
1659181364,27513158,16-03-2025,918.58,Credit
2106569369,27513158,17-03-2025,2211.21,Credit
4461389660,27513158,18-03-2025,3822.25,Cash
2106943908,27604184,19-03-2025,1032.4,Cash
3012496270,27604184,20-03-2025,2270.44,Credit
4076039325,27604184,21-03-2025,3972.8,Cash
8186709947,27604184,22-03-2025,768.27,Cash
9594095277,27604184,23-03-2025,3015.93,Credit
2455161115,27620326,24-03-2025,1010.85,Credit
8095547865,27620326,25-03-2025,3355.93,Cash
4258404747,27692428,26-03-2025,953.65,Credit
6986791144,27692428,27-03-2025,1068.15,Cash
2060028411,27694927,28-03-2025,1751.84,Cash
1668797251,27698051,29-03-2025,1926.44,Credit
1714593246,27698051,30-03-2025,1100.8,Cash
2311501690,27698051,31-03-2025,2643.08,Cash
4610687284,27698051,01-04-2025,1094.43,Cash
2320560482,27709218,02-04-2025,1435.56,Credit
5756607486,27709218,03-04-2025,1910.09,Credit
7642038633,27709218,04-04-2025,511.79,Cash
8070127087,27709218,05-04-2025,2506.63,Credit
3872847781,27727819,06-04-2025,576.22,Cash
8224665612,27727819,07-04-2025,3720,Cash
1158173915,27746432,08-04-2025,3642.25,Credit
888510905,27824078,09-04-2025,1305.23,Cash
5951090793,27878182,10-04-2025,2143.89,Credit
7031115362,27878182,11-04-2025,2998.51,Credit
4507702369,27955158,12-04-2025,3434.25,Credit
1840475676,27971619,13-04-2025,3010.74,Credit
4471162437,27971619,14-04-2025,3355.65,Credit
227162938,28111842,15-04-2025,3716.9,Cash
898210033,28111842,16-04-2025,3445.49,Cash
4884197611,28173165,17-04-2025,2037.05,Cash
35135941,28205701,18-04-2025,1216.16,Credit
3540524256,28205701,19-04-2025,1218.01,Credit
6564176767,28221067,20-04-2025,338.14,Cash
9193945481,28277304,21-04-2025,1350.28,Credit
8361280131,28280172,22-04-2025,2583.14,Cash
2936701883,28286754,23-04-2025,1577.75,Credit
3577900599,28286754,24-04-2025,3491.53,Credit
4054936140,28286754,25-04-2025,400.92,Cash
7442478777,28289030,26-04-2025,2429.09,Cash
5148599328,28350645,27-04-2025,97.04,Credit
7256212429,28350645,28-04-2025,727.95,Cash
2521042570,28394354,29-04-2025,3010.69,Cash
8114060961,28394354,30-04-2025,975.06,Cash
8789376461,28394354,01-05-2025,1626.99,Cash
111296281,28413467,02-05-2025,4414.19,Credit
3014319697,28428852,03-05-2025,1822.73,Cash
7330237253,28428852,01-01-2025,869.86,Credit
9362226645,28428852,02-01-2025,3503.23,Cash
3951878528,28458746,03-01-2025,372.99,Credit
4696656818,28458746,04-01-2025,2932.44,Credit
2120299901,28499191,05-01-2025,1204.42,Credit
3663827875,28499191,06-01-2025,209.59,Credit
6031122324,28603182,07-01-2025,3472.94,Credit
6313785973,28603182,08-01-2025,2326.58,Credit
336103625,28663279,09-01-2025,3997.03,Credit
2494813730,28663279,10-01-2025,1879.46,Credit
2807397566,28663279,11-01-2025,1361.06,Cash
8837578937,28663279,12-01-2025,3480.43,Cash
9490161602,28663279,13-01-2025,3143.9,Credit
8278568103,28876580,14-01-2025,2465.17,Cash
6627201490,28991365,15-01-2025,1393.12,Cash
8293188779,28991365,16-01-2025,4286.09,Credit
1355164713,28995786,17-01-2025,2054.43,Credit
2359961993,28995786,18-01-2025,1895.12,Cash
6410432854,28995786,19-01-2025,831.1,Cash
3331935300,29095552,20-01-2025,482.06,Cash
5684182622,29095552,21-01-2025,1591.23,Credit
6363072906,29095552,22-01-2025,1191.83,Credit
9876119035,29095552,23-01-2025,4751.01,Credit
7165265639,29265216,24-01-2025,878.07,Cash
2060061337,29272253,25-01-2025,3041.62,Cash
3292929952,29272253,26-01-2025,340.66,Credit
6774241153,29272253,27-01-2025,915.45,Credit
9503407492,29272253,28-01-2025,1932.17,Cash
6468633344,29324437,29-01-2025,5515.23,Cash
6509263423,29324437,30-01-2025,3930.1,Cash
6912676966,29324437,31-01-2025,961.64,Cash
7416160835,29324437,01-02-2025,2651.44,Credit
4731158560,29361038,02-02-2025,3876.32,Credit
1330806043,29415527,03-02-2025,905.27,Cash
2606843929,29415527,04-02-2025,2095.62,Cash
3770123374,29415527,05-02-2025,1939.04,Cash
826610039,29431960,06-02-2025,169.88,Credit
1209202931,29451600,07-02-2025,2722.78,Credit
2024637181,29451600,08-02-2025,2241.49,Cash
8093366865,29451600,09-02-2025,1770.01,Cash
9618593702,29451600,10-02-2025,3886.48,Credit
3817617199,29525287,11-02-2025,2583.68,Credit
6033014029,29525287,12-02-2025,1534.73,Cash
7624166218,29525287,13-02-2025,1213.14,Credit
2556317798,29562072,14-02-2025,1675.35,Cash
5195997912,29562072,15-02-2025,3184.63,Cash
6438392384,29562072,16-02-2025,999.78,Credit
9347571484,29562072,17-02-2025,3138.06,Credit
4723165081,29562254,18-02-2025,1182.98,Credit
5058742647,29562254,19-02-2025,1943.59,Credit
5695198653,29562254,20-02-2025,572.4,Credit
5912752928,29562254,21-02-2025,2865.64,Cash
844328418,29584848,22-02-2025,2429.88,Credit
1969446314,29584848,23-02-2025,1940.6,Credit
4054816025,29584848,24-02-2025,2422.3,Credit
8348125769,29584848,25-02-2025,3498.69,Credit
1105231941,29600229,26-02-2025,3493.45,Credit
4735339432,29653387,27-02-2025,2630.14,Cash
5852189277,29653387,28-02-2025,615.56,Credit
9921425481,29653387,01-03-2025,5288.24,Credit
9658669384,29664214,02-03-2025,764.69,Credit
604050223,29689766,03-03-2025,918.58,Credit
4466716432,29689766,04-03-2025,2020.61,Cash
6825742544,29689766,05-03-2025,901.77,Cash
8608686211,29689766,06-03-2025,1083.76,Cash
9226364404,29858395,07-03-2025,2455.82,Cash
2356073413,29902416,08-03-2025,2690.61,Credit
6519941559,29902416,09-03-2025,545.49,Cash
8861024199,29902416,10-03-2025,1015.26,Cash
2330986566,29941225,11-03-2025,559.88,Cash
2254856113,29973346,12-03-2025,2481.23,Cash
3588229485,29973346,13-03-2025,3644.32,Cash
4248168019,29973346,14-03-2025,1838.03,Credit
6976835753,29973346,15-03-2025,4262.13,Cash
9529272337,29973346,16-03-2025,801.81,Credit
4906957374,30029998,17-03-2025,3973.9,Credit
5865390748,30042971,18-03-2025,3835.46,Credit
7256340388,30042971,19-03-2025,785.67,Cash
1961864118,30065862,20-03-2025,3197.07,Cash
8247327365,30065862,21-03-2025,2592.28,Credit
9877212995,30065862,22-03-2025,1394.21,Credit
1172544737,30188374,23-03-2025,1080.33,Cash
1595123446,30188374,24-03-2025,864.3,Cash
2811341619,30188374,25-03-2025,947.95,Cash
5216555041,30188374,26-03-2025,3340.8,Cash
7415158732,30192942,27-03-2025,3310.78,Credit
8153845667,30192942,28-03-2025,4095.5,Cash
8465721207,30192942,29-03-2025,4707.96,Cash
6318008970,30265929,30-03-2025,1887.26,Credit
2384153985,30285217,31-03-2025,2168.39,Cash
2521995712,30285217,01-04-2025,2100.16,Cash
6937485392,30285217,02-04-2025,1509.64,Credit
1580021952,30317733,03-04-2025,3705.07,Cash
2102402075,30317733,04-04-2025,1037.5,Credit
2896979776,30317733,05-04-2025,690.08,Cash
4525211942,30317733,06-04-2025,2234.58,Cash
6067839426,30317733,07-04-2025,1268.67,Cash
1001900652,30367559,08-04-2025,1456.96,Credit
867630114,30373140,09-04-2025,2680.19,Cash
2480856222,30373140,10-04-2025,3309.6,Cash
7786002894,30373140,11-04-2025,899.56,Cash
2051769691,30447453,12-04-2025,1255.53,Credit
4467084478,30447453,13-04-2025,2928.16,Credit
7148568995,30447453,14-04-2025,1296.49,Credit
9051644316,30447453,15-04-2025,1636.36,Cash
3106057977,30455484,16-04-2025,3120.62,Cash
5662514948,30455484,17-04-2025,2918.62,Credit
7660904370,30455484,18-04-2025,695.54,Cash
989844439,30468930,19-04-2025,3217.54,Cash
1958942711,30643619,20-04-2025,2110.06,Cash
6423269418,30643619,21-04-2025,2648,Credit
7378865582,30643619,22-04-2025,340.66,Credit
9284683425,30755306,23-04-2025,2256.38,Credit
3691199770,30788486,24-04-2025,2896.79,Cash
6196321055,30788486,25-04-2025,1795.02,Cash
738093341,30823988,26-04-2025,686.4,Credit
2417680703,30823988,27-04-2025,2694.25,Credit
2480611325,30823988,28-04-2025,4729.75,Cash
2561337790,30823988,29-04-2025,1213.78,Cash
4337013612,30823988,30-04-2025,422.5,Credit
8686093533,30823988,01-05-2025,2197.24,Cash
7311621328,30891209,01-01-2025,2639.67,Cash
2929485756,30979436,02-01-2025,946.86,Credit
8977771682,30979436,03-01-2025,1212.41,Credit
5728818155,31000129,04-01-2025,2215.55,Cash
8147959428,31000129,05-01-2025,2209.3,Cash
347093563,31026200,06-01-2025,2614.94,Credit
833581472,31026200,07-01-2025,1495.9,Credit
3603683788,31026200,08-01-2025,3085.77,Credit
4447978623,31076002,09-01-2025,2037.9,Cash
8312320295,31076002,10-01-2025,3212.41,Cash
8341286014,31076002,11-01-2025,2399.69,Credit
475294138,31084686,12-01-2025,2500.69,Credit
9503959018,31084686,13-01-2025,3593.97,Cash
482214790,31156674,14-01-2025,631.7,Cash
3952040848,31156674,15-01-2025,4818.61,Credit
5153146875,31156674,16-01-2025,2435.01,Cash
5174370629,31156674,17-01-2025,729.87,Credit
4926287333,31233120,18-01-2025,2890.49,Cash
8508253527,31233120,19-01-2025,452.6,Credit
2480235830,31324823,20-01-2025,2484.07,Cash
2845954128,31324823,21-01-2025,1467.79,Cash
3907599008,31328762,22-01-2025,3803.76,Cash
7703144556,31328762,23-01-2025,5086.05,Cash
3329455953,31371112,24-01-2025,2339.17,Credit
5500008514,31371112,25-01-2025,3605.53,Cash
6932426427,31384626,26-01-2025,1001.25,Cash
1966054573,31389750,27-01-2025,5121.92,Credit
4728104591,31389750,28-01-2025,650.2,Cash
9544803182,31410886,29-01-2025,2272.72,Cash
9408428,31456752,30-01-2025,1911.86,Credit
1509646137,31456752,31-01-2025,4104.67,Credit
2899786983,31456752,01-02-2025,5183.93,Credit
2914056235,31456752,02-02-2025,432.39,Credit
8619571588,31456752,03-02-2025,1597.12,Credit
9844371682,31527100,04-02-2025,1742,Cash
5170777528,31537100,05-02-2025,1207.56,Credit
8981940261,31537100,06-02-2025,3097.06,Cash
3984108726,31576845,07-02-2025,2458.19,Cash
4204069161,31576845,08-02-2025,4044.58,Cash
7651037338,31576845,09-02-2025,242.57,Cash
5222677885,31582950,10-02-2025,3429.93,Cash
7437613292,31582950,11-02-2025,4161.8,Credit
8946821991,31582950,12-02-2025,888.04,Cash
9863502398,31619915,13-02-2025,1379.82,Credit
8024667539,31622158,14-02-2025,1682.78,Cash
23158044,31681710,15-02-2025,2726.7,Credit
576022547,31681710,16-02-2025,4924.66,Credit
8243326501,31681710,17-02-2025,317.05,Cash
9087747856,31681710,18-02-2025,530.85,Cash
2406325099,31718565,19-02-2025,1623.98,Credit
2624138741,31718565,20-02-2025,1112.82,Cash
8125884987,31718565,21-02-2025,2008.1,Cash
3504903228,31776996,22-02-2025,3239.13,Credit
3864051985,31776996,23-02-2025,4519.31,Cash
5278014717,31776996,24-02-2025,4687.37,Cash
9746950023,31776996,25-02-2025,1562.94,Credit
869629562,31831843,26-02-2025,562.7,Cash
8532100929,31831843,27-02-2025,816.38,Credit
4217659083,31846190,28-02-2025,3390.39,Cash
6303548068,31846190,01-03-2025,939.55,Credit
7873234939,31923338,02-03-2025,816.38,Cash
8031946454,31923338,03-03-2025,2074.16,Credit
1606381345,31940833,04-03-2025,3635.31,Cash
2914506024,31940833,05-03-2025,2230.61,Credit
5069426001,31940833,06-03-2025,3099.29,Credit
5815833211,31940833,07-03-2025,1691.9,Credit
7248479077,31940833,08-03-2025,3007.61,Credit
8007222259,31940833,09-03-2025,2700.94,Credit
9736844695,31978160,10-03-2025,1608.11,Cash
9806464912,31981068,11-03-2025,2405.76,Credit
1286821727,32003512,12-03-2025,2910.9,Credit
2444273306,32003512,13-03-2025,2023.82,Credit
7906789850,32006907,14-03-2025,2494.47,Credit
1821573240,32019725,15-03-2025,3338.08,Credit
6642374542,32019725,16-03-2025,4537.51,Cash
9456413999,32019725,17-03-2025,2572.64,Credit
1578150657,32054313,18-03-2025,2462.7,Cash
6093390755,32054313,19-03-2025,1872.67,Credit
7741314063,32054313,20-03-2025,2559.45,Credit
8764776130,32054313,21-03-2025,1622.5,Cash
992302540,32203588,22-03-2025,198.72,Cash
1969956670,32203588,23-03-2025,730.66,Cash
3508992095,32293017,24-03-2025,2024.65,Credit
5127172657,32293017,25-03-2025,2185.5,Cash
5881633926,32293017,26-03-2025,4263.33,Credit
7882742057,32293017,27-03-2025,612.04,Credit
7927955136,32293017,28-03-2025,597.91,Cash
7601638642,32426778,29-03-2025,4827.19,Credit
556665455,32500305,30-03-2025,715.72,Credit
7111490680,32500305,31-03-2025,1337.06,Credit
3084493525,32527479,01-04-2025,1922.46,Cash
3634813810,32527479,02-04-2025,2780.54,Cash
5687148136,32527479,03-04-2025,1438.64,Cash
8849914077,32527479,04-04-2025,3890.81,Cash
4115492281,32540616,05-04-2025,4248.74,Cash
8710393245,32564478,06-04-2025,3025.16,Cash
1643011737,32585389,07-04-2025,2808.92,Cash
4531430634,32585389,08-04-2025,4039.16,Credit
9320256091,32595806,09-04-2025,1628.06,Credit
5587148302,32635818,10-04-2025,2028.78,Cash
9065873433,32635818,11-04-2025,2534.9,Cash
819853692,32656885,12-04-2025,1540.06,Cash
2141680269,32797235,13-04-2025,3449.94,Cash
3460843508,32797235,14-04-2025,3465.32,Credit
6074743537,32797235,15-04-2025,431.37,Cash
7621954956,32797235,16-04-2025,793.14,Credit
3414036630,32809328,17-04-2025,641.33,Cash
6638513435,32809328,18-04-2025,68.49,Cash
1016410657,32830199,19-04-2025,3656.07,Credit
3300719369,32830199,20-04-2025,105.29,Cash
5601670348,32830199,21-04-2025,354.91,Cash
7169945062,32830199,22-04-2025,3552.63,Credit
3674118222,32868927,23-04-2025,634.28,Credit
335575667,32929817,24-04-2025,3048.86,Credit
7238138072,32929817,25-04-2025,906.54,Cash
1932040824,32987624,26-04-2025,1305.23,Credit
3915323515,32987624,27-04-2025,3105.35,Credit
5033541164,32987624,28-04-2025,950.94,Cash
9653859166,32987624,29-04-2025,2978.36,Cash
5635738740,33034249,30-04-2025,2920.62,Credit
8565257085,33034249,01-01-2025,3634.1,Credit
7144611408,33280073,02-01-2025,989.77,Cash
1393100618,33295496,03-01-2025,3502.77,Cash
184844043,33331259,04-01-2025,2146.32,Credit
1754472592,33331259,05-01-2025,4183.35,Credit
8377146126,33331259,06-01-2025,3171.87,Cash
8735245723,33331259,07-01-2025,114.52,Cash
2855402284,33370343,08-01-2025,3570.08,Cash
1855924568,33472376,09-01-2025,3758.71,Credit
9177283950,33472376,10-01-2025,4070.17,Cash
805682701,33481252,11-01-2025,2637.15,Credit
2117291471,33481252,12-01-2025,1361.47,Cash
2561362173,33481252,13-01-2025,2542.56,Cash
3547439109,33481252,14-01-2025,3176.34,Cash
2748841057,33544355,15-01-2025,1587.18,Credit
6605882211,33544355,16-01-2025,4248.77,Credit
5089385450,33608451,17-01-2025,3352.28,Credit
6367757670,33617546,18-01-2025,4428.29,Cash
525864604,33651554,19-01-2025,5498.39,Cash
8071046067,33651554,20-01-2025,3899.51,Credit
5378344982,33658749,21-01-2025,109.03,Credit
9965551056,33658749,22-01-2025,947.95,Credit
2778606949,33675108,23-01-2025,3510.28,Credit
3528020011,33675108,24-01-2025,934.98,Cash
6126906924,33675108,25-01-2025,505.31,Credit
9863540120,33675108,26-01-2025,769.21,Cash
2859660695,33685414,27-01-2025,1022.62,Credit
7942616242,33685414,28-01-2025,1116,Cash
1715175070,33706378,29-01-2025,3786.34,Cash
6899859775,33706378,30-01-2025,3110.34,Cash
4098166849,33741801,31-01-2025,4892.12,Cash
6965901435,33741801,01-02-2025,2324.43,Credit
9802569856,33741801,02-02-2025,2623.91,Cash
4022122330,33871107,03-02-2025,4022.8,Credit
4138526838,33871107,04-02-2025,3273.82,Cash
7765110772,33871107,05-02-2025,3157.37,Credit
2028074931,33998721,06-02-2025,3038.93,Cash
4174741467,34074184,07-02-2025,1492.14,Credit
5636483988,34095555,08-02-2025,4151.57,Credit
5944464513,34095555,09-02-2025,1371.17,Cash
8740552000,34095555,10-02-2025,391.21,Cash
9742461226,34095555,11-02-2025,949.56,Credit
4884845960,34156884,12-02-2025,1478.33,Cash
6416399784,34156884,13-02-2025,316.02,Credit
640960551,34237583,14-02-2025,3018.53,Cash
2388064449,34237583,15-02-2025,3393.04,Credit
9582674091,34237583,16-02-2025,951.43,Credit
647012431,34281470,17-02-2025,3706.1,Credit
9685973820,34281470,18-02-2025,536.77,Cash
9848366909,34281470,19-02-2025,3636.32,Credit
6418952352,34381941,20-02-2025,2310.95,Credit
3475041787,34425723,21-02-2025,890.42,Credit
6673964264,34526442,22-02-2025,4073.52,Cash
960728650,34526570,23-02-2025,426.72,Credit
8133246330,34526570,24-02-2025,758.8,Credit
881900445,34567918,25-02-2025,215.65,Credit
4142963293,34567918,26-02-2025,3686.26,Cash
9789995549,34567918,27-02-2025,2653.75,Cash
7790696031,34580200,28-02-2025,2174.92,Cash
5383261788,34588087,01-03-2025,3375.86,Cash
6395279829,34588087,02-03-2025,3312.98,Cash
3776678112,34655710,03-03-2025,2429.82,Cash
4757133884,34655710,04-03-2025,123.74,Credit
6917020296,34655710,05-03-2025,705.42,Credit
1001453982,34668988,06-03-2025,2774.06,Cash
4107052604,34668988,07-03-2025,2777.59,Credit
4813468096,34668988,08-03-2025,650.2,Credit
8322543480,34668988,09-03-2025,513.36,Cash
6683347454,34697768,10-03-2025,3293.03,Cash
3604694195,34713143,11-03-2025,2577.7,Credit
462189338,34755436,12-03-2025,3958.23,Credit
869910650,34755436,13-03-2025,2378.93,Credit
7560862152,34755436,14-03-2025,1409.57,Credit
2070762702,34761418,15-03-2025,2457.2,Cash
4494390731,34768050,16-03-2025,1921.19,Cash
6120818381,34768050,17-03-2025,3091.49,Credit
3141803761,34787383,18-03-2025,787.4,Credit
4314105605,34787383,19-03-2025,317.8,Cash
5995819849,34787383,20-03-2025,2030.88,Cash
8875483494,34787383,21-03-2025,827.44,Credit
304166272,34835738,22-03-2025,3896.33,Credit
4823026749,34835738,23-03-2025,3211.3,Credit
9643668734,34835738,24-03-2025,2292.32,Cash
6095091385,34839913,25-03-2025,2486.58,Cash
9578652103,34839913,26-03-2025,1342.89,Credit
9743228131,34839913,27-03-2025,4156.96,Credit
4247338382,34853377,28-03-2025,989.88,Cash
4758632331,34853377,29-03-2025,329.79,Credit
8347207794,34853377,30-03-2025,2701.36,Credit
3705985582,34897081,31-03-2025,1623.7,Cash
5160584867,34897081,01-04-2025,3140.25,Cash
3259266120,35049420,02-04-2025,3483.31,Cash
5894327065,35133191,03-04-2025,1725.22,Credit
112658009,35144658,04-04-2025,3834.36,Cash
1221099013,35156679,05-04-2025,4335.11,Cash
2746329488,35156679,06-04-2025,972.69,Cash
4104732514,35156679,07-04-2025,1358.46,Cash
4888577440,35237846,08-04-2025,2010.17,Credit
274530126,35278126,09-04-2025,1841.66,Cash
6994732191,35278126,10-04-2025,4027.04,Credit
7985418058,35302195,11-04-2025,672.73,Credit
9389363975,35302195,12-04-2025,1719.21,Credit
7690500286,35349582,13-04-2025,3224.92,Cash
9957927297,35349582,14-04-2025,347.91,Cash
159394992,35358395,15-04-2025,611.71,Credit
599772156,35358395,16-04-2025,1566.3,Cash
6018805430,35358395,17-04-2025,4118.37,Credit
3948498236,35402531,18-04-2025,2174.34,Credit
7847708619,35402531,19-04-2025,3606.96,Cash
6270463968,35434373,20-04-2025,3784.59,Cash
7877665931,35434373,21-04-2025,722.42,Credit
8524056436,35434373,22-04-2025,911.06,Cash
9074325310,35435896,23-04-2025,1714.38,Cash
127277515,35455991,24-04-2025,2838.48,Credit
519985157,35455991,25-04-2025,2029.48,Credit
5142069216,35459748,26-04-2025,2551.88,Credit
7111342746,35459748,27-04-2025,2441.75,Credit
7145162326,35459748,28-04-2025,1507.31,Credit
1930645698,35554129,29-04-2025,3514.7,Credit
7662188403,35554129,30-04-2025,2497.79,Cash
6159164139,35690581,01-05-2025,3195.45,Credit
7168596454,35690581,01-01-2025,2795.12,Credit
6873424093,35705377,02-01-2025,2891.16,Credit
7041011843,35705377,03-01-2025,1303.83,Credit
8065774615,35705377,04-01-2025,1757.08,Cash
4797768073,35782051,05-01-2025,3156.22,Cash
9959881029,35782051,06-01-2025,3893.9,Credit
4538204462,35812567,07-01-2025,3043.32,Credit
3654462337,35826539,08-01-2025,3741.32,Credit
8727249149,35826539,09-01-2025,4510.56,Credit
9894863460,35826539,10-01-2025,3219.23,Cash
1975300826,35885052,11-01-2025,1685.6,Cash
4867173151,35885052,12-01-2025,494.17,Credit
1533583386,35912599,13-01-2025,4869.76,Cash
4352973016,35912599,14-01-2025,822.63,Cash
6500458984,35912599,15-01-2025,440.17,Credit
7509638056,35912599,16-01-2025,1009.53,Cash
